Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,CPU,Memory,Cache Hits,Cache Misses,Cache Size,Cache Hits/s,Cache Misses/s,Cache Requests/s,Cache Hit Ratio,Cache Avg Latency
46,1786856802,54,,Aggregated,42.0,0.0,83.0,160.0,190.0,210.0,280.0,840.0,1600.0,2400.0,3200.0,3200.0,3200.0,1292,2,83,192.2819606030209,12.478700024075806,3249.153600016143,450.94504643962847,2026-08-16 05:06:45,401.0,19.0,856.0,220.0,0.0,32.0,10.0,42.0,0.7619047619047619,153.0
47,1786856803,56,,Aggregated,42.9,0.0,88.0,160.0,190.0,210.0,290.0,810.0,1600.0,2200.0,3200.0,3200.0,3200.0,1349,2,88,192.54757138560277,12.478700024075806,3249.153600016143,440.0051890289103,2026-08-16 05:06:46,401.0,19.0,895.0,225.0,0.0,39.0,5.0,44.0,0.8863636363636364,150.0
48,1786856804,58,,Aggregated,44.0,0.0,90.0,160.0,200.0,220.0,310.0,710.0,1600.0,2200.0,3200.0,3200.0,3200.0,1404,2,90,192.91082029839504,12.478700024075806,3249.153600016143,433.0840455840456,2026-08-16 05:06:47,401.0,19.0,933.0,235.0,0.0,38.0,10.0,48.0,0.7916666666666666,148.0
49,1786856805,60,,Aggregated,44.9,0.0,100.0,170.0,200.0,220.0,320.0,690.0,1600.0,2200.0,3200.0,3200.0,3200.0,1462,2,98,194.29523112124477,12.478700024075806,3249.153600016143,424.8796169630643,2026-08-16 05:06:48,401.0,19.0,976.0,242.0,0.0,43.0,7.0,50.0,0.86,146.0
50,1786856806,60,,Aggregated,46.6,0.0,110.0,170.0,210.0,230.0,330.0,570.0,1500.0,2200.0,3200.0,3200.0,3200.0,1522,2,110,196.2527836395385,12.478700024075806,3249.153600016143,415.892247043364,2026-08-16 05:06:49,401.0,19.0,1026.0,246.0,0.0,50.0,4.0,54.0,0.925925925925926,144.0
51,1786856807,60,,Aggregated,48.3,0.0,120.0,180.0,210.0,240.0,350.0,550.0,1500.0,2200.0,3200.0,3200.0,3200.0,1581,2,120,198.74421068894867,12.478700024075806,3249.153600016143,410.044908285895,2026-08-16 05:06:50,401.0,19.0,1077.0,250.0,0.0,51.0,4.0,55.0,0.9272727272727272,142.0
52,1786856808,60,,Aggregated,49.6,0.0,120.0,180.0,220.0,240.0,370.0,540.0,1500.0,2000.0,3200.0,3200.0,3200.0,1643,2,120,200.4289556294609,12.478700024075806,3249.153600016143,404.0030432136336,2026-08-16 05:06:51,401.0,19.0,1119.0,258.0,0.0,42.0,8.0,50.0,0.84,140.0
53,1786856809,60,,Aggregated,51.4,0.0,130.0,190.0,220.0,250.0,370.0,500.0,1400.0,2000.0,3200.0,3200.0,3200.0,1703,3,130,201.3263299466366,12.478700024075806,3249.153600016143,396.3258954785673,2026-08-16 05:06:52,401.0,19.0,1170.0,265.0,0.0,51.0,7.0,58.0,0.8793103448275862,138.0
54,1786856810,60,,Aggregated,53.0,0.0,130.0,190.0,230.0,250.0,380.0,500.0,1400.0,2000.0,3200.0,3200.0,3200.0,1764,3,130,202.6627900788604,12.478700024075806,3249.153600016143,389.4075963718821,2026-08-16 05:06:53,401.0,19.0,1219.0,273.0,0.0,49.0,8.0,57.0,0.8596491228070176,137.0
55,1786856811,60,,Aggregated,55.0,0.0,130.0,190.0,230.0,260.0,380.0,480.0,1400.0,1900.0,3200.0,3200.0,3200.0,1822,3,130,203.7158835890527,12.478700024075806,3249.153600016143,384.8095499451152,2026-08-16 05:06:54,579.0,21.0,1275.0,275.0,0.0,56.0,2.0,58.0,0.9655172413793104,135.0
